10000.000000	218.097503278404
20000.000000	419.075502187014
30000.000000	619.741850346327
40000.000000	827.974621534348
50000.000000	1031.821563482285
60000.000000	1230.676135182381
70000.000000	1424.424174785614
80000.000000	1614.135997772217
90000.000000	1802.972693681717
100000.000000	1997.480009078979
110000.000000	2192.117366790771
120000.000000	2391.158888339996
130000.000000	2603.021188735962
140000.000000	2800.800944328308
150000.000000	2990.521662712097
160000.000000	3184.781960487366
170000.000000	3374.374725341797
180000.000000	3568.364931106567
190000.000000	3766.529478073120
200000.000000	3956.703329086304
210000.000000	4141.328908920288
220000.000000	4329.776626586914
230000.000000	4520.240106582642
240000.000000	4715.927572250366
250000.000000	4912.433992385864
260000.000000	5106.064516067505
270000.000000	5296.890979766846
280000.000000	5495.923286437988
290000.000000	5691.419265747070
300000.000000	5887.600730895996
310000.000000	6085.998085021973
320000.000000	6282.747608184814
330000.000000	6489.154415130615
340000.000000	6703.174362182617
350000.000000	6931.960121154785
360000.000000	7168.748077392578
370000.000000	7397.934181213379
380000.000000	7618.918815612793
390000.000000	7829.718162536621
400000.000000	8039.078216552734
410000.000000	8250.768730163574
420000.000000	8465.766342163086
430000.000000	8686.535591125488
440000.000000	8896.481506347656
450000.000000	9126.739685058594
460000.000000	9349.356353759766
470000.000000	9557.284828186035
480000.000000	9753.679237365723
490000.000000	9961.491485595703
500000.000000	10163.666938781738
510000.000000	10365.721656799316
520000.000000	10578.210739135742
530000.000000	10795.119323730469
540000.000000	11010.066375732422
550000.000000	11182.423034667969
560000.000000	11343.554611206055
570000.000000	11538.935516357422
580000.000000	11731.185211181641
590000.000000	11948.250137329102
600000.000000	12169.138290405273
610000.000000	12391.639984130859
620000.000000	12609.493759155273
630000.000000	12841.259658813477
640000.000000	13056.425765991211
650000.000000	13257.151550292969
660000.000000	13458.587524414062
670000.000000	13648.971878051758
680000.000000	13858.879440307617
690000.000000	14067.992965698242
700000.000000	14268.692550659180
710000.000000	14470.493698120117
720000.000000	14663.483795166016
730000.000000	14871.076019287109
740000.000000	15090.037246704102
750000.000000	15316.827606201172
760000.000000	15495.080627441406
770000.000000	15700.615142822266
780000.000000	15926.788970947266
790000.000000	16189.023803710938
800000.000000	16424.295562744141
810000.000000	16609.935424804688
820000.000000	16781.257568359375
830000.000000	16917.978759765625
840000.000000	17017.311737060547
850000.000000	17061.229034423828
860000.000000	17086.791625976562
870000.000000	17117.649963378906
880000.000000	17184.802368164062
890000.000000	17268.302154541016
900000.000000	17347.384704589844
910000.000000	17546.361328125000
920000.000000	17768.240356445312
930000.000000	18140.872711181641
940000.000000	18493.493225097656
950000.000000	18869.579925537109
960000.000000	19182.043487548828
970000.000000	19707.131011962891
980000.000000	20005.883239746094
990000.000000	20376.116119384766
